User_ID,Age,Gender,Location,Fashion_Item,Brand,Price,Rating,Review_Text,Sentiment,Purchase_Decision,Trendy_Score,Review_Date
5b4933c3-9966-431e-a79f-09f61b59dced,42,Male,Reunion,Shoes,Nike,133.0,3,Feeling her reach sister third tonight usually perform perhaps school.,Positive,Yes,90,2023-09-25
50845faf-a36e-4df2-a2bc-76231a24fbde,41,Female,Madagascar,Jacket,Uniqlo,,3,Artist me begin professor seven hand strategy fact course successful audience professor no window particularly.,Positive,No,89,2020-07-30
6d125f0f-9876-49cf-89f0-ff46613b6978,55,Male,Gabon,T-shirt,Nike,461.0,1,Source charge investment anyone sport there now one million oil ten today money join read seven head trip especially feel.,Neutral,Yes,28,2023-11-30
7c5a686d-0a07-4ffd-81eb-53df4f99b246,46,Female,Tuvalu,Dress,Adidas,264.0,5,Expect generation travel a race world month population policy nothing nation blue important never pattern.,Positive,Yes,96,2020-04-05
56a10ffd-0101-4a2f-b383-bf3d29968f2a,30,Female,Solomon Islands,T-shirt,Uniqlo,16.0,1,Per including hotel future themselves card its kid president believe particularly mind hit clear step.,Negative,No,57,
b90f06bc-9e35-45f3-884c-f36c2c318bf6,50,Male,Kazakhstan,Jacket,Gucci,167.0,4,Recently anything difficult authority study share a process land.,Neutral,No,1,2021-05-09
e17b20e5-df75-41e7-84c5-8e84d255c5ad,28,Male,Honduras,Jeans,Nike,24.0,3,Free nature sure public image culture through defense protect run dream paper after.,Positive,Yes,86,2021-02-10
20f5e9f5-b26d-4516-8a62-b2ee0b45e210,34,Male,Canada,Jeans,Nike,175.0,4,Type reveal win plan section one information visit free father most fear perform.,Negative,Yes,19,2023-07-22
cd2aced3-96a3-4dc7-9a06-7905a3eb955e,29,Male,Malta,T-shirt,Zara,367.0,1,Beautiful really decade financial field skill audience keep different mean.,Neutral,Yes,42,2023-12-22
4f2dcdb4-0de8-43b1-9654-e498bf0a4a28,58,Female,Kazakhstan,Jeans,Gucci,44.0,5,Bad build create fine strategy television authority difference soon here through.,Positive,Yes,54,2022-11-14
b92772fa-96f6-453f-b664-e4f135f7757b,48,Female,Cocos (Keeling) Islands,Jacket,Nike,83.0,3,Tv music democratic style success for later could could much feeling president range in college glass office reduce.,Negative,Yes,71,2022-11-21
0cb33047-e6df-4b5b-9165-c350f62f489e,44,Male,Jamaica,Jeans,Nike,68.0,1,Operation four physical store involve significant what how skin move.,Negative,Yes,80,
142214a4-05bc-418f-a30d-7565f23c67b6,59,Female,New Caledonia,Shoes,Gucci,121.0,1,Several charge occur laugh game life begin over garden and democratic onto main trade data argue.,Neutral,Yes,80,2020-11-10
c40bd79d-6a4c-4756-8dd7-1fc485a64d5f,29,Male,Taiwan,Dress,Adidas,155.0,3,Various music sign girl source design election approach adult behavior improve reduce executive pattern soldier space rather investment.,Positive,Yes,49,2020-11-25
e608f381-7a6b-4b51-ad59-265241cc5ae7,51,Female,Aruba,Shoes,Nike,88.0,4,Race offer already drug culture candidate scientist decide on for trade war join learn sense high entire help pattern doctor.,Neutral,Yes,43,2023-09-18
fe48a680-0f31-4f39-8ca1-8f53a8f6bcca,57,Male,Bermuda,Shoes,Adidas,137.0,4,Information story most myself reason Democrat north wall course.,Neutral,Yes,80,2024-11-26
8a217875-7059-4611-bc61-ba1e7b275062,23,Other,United States Virgin Islands,Jacket,Adidas,43.0,3,Civil ball middle hour glass majority hold someone blood religious listen store hot option everybody.,Negative,No,25,2022-11-18
0e69b752-21de-453a-9946-0332207f8682,53,Female,Zambia,Jacket,Gucci,74.0,1,Home before practice class huge catch threat give worry production finally indeed own be safe page south listen arrive result.,Neutral,Yes,74,2025-01-02
6cf40cad-9a31-4085-922c-7096b0b64fb8,56,Male,Cambodia,Jacket,Uniqlo,331.0,4,Especially beyond arrive forget full training law experience player weight argue another parent physical phone arm move medical issue.,Positive,Yes,60,2023-12-15
688854ed-c3db-4141-a4c7-eb9fa95b7318,18,Male,Andorra,Jacket,H&M,158.0,4,Movie produce official write before majority analysis his bed answer exist behind stand white staff girl floor including.,Neutral,Yes,78,2021-06-04
4c63d6d3-282a-43b5-a260-2f6d78d878f0,26,Female,Sao Tome and Principe,T-shirt,H&M,145.0,5,Significant several in need live population discussion media star thought season specific morning pattern find see.,Negative,Yes,45,2022-02-12
cf423df7-1157-46c9-ada3-e19e2a683135,28,Male,Zambia,Bag,H&M,155.0,2,Whole suffer imagine chance hot letter style take whole hair kid meet attention should analysis program.,Positive,Yes,73,2023-03-31
cf20fcfc-f40d-4864-8aac-0ed308c94719,29,Male,Kiribati,Shoes,H&M,477.0,2,Store large speak now stock prepare similar tough shake over.,Negative,No,65,2020-10-28
52af05dc-a154-438c-96f1-6a0c52944eba,27,Male,Armenia,T-shirt,Nike,446.0,1,Listen environment enough lay man contain international determine lot wrong particularly new now everyone strategy other final newspaper each house admit.,Positive,No,18,2020-08-10
7f199110-0e12-4005-b8f2-1c9acb32eb71,27,Male,Chad,Shoes,H&M,92.0,4,Expect break last make including situation executive artist group where evening it step wear institution say draw environmental.,Negative,Yes,60,
9552ecfd-b2cc-4205-b181-33ce17c8198e,54,Male,Namibia,Jeans,Nike,428.0,2,Yard vote front ten report face hit others set heavy education all if.,Negative,No,45,2024-10-01
af16becd-622b-47d0-ba1f-08eea6398bd0,27,Female,Kenya,Jeans,Zara,,1,Spring find create sell avoid part rate house hour show hold he our last learn visit perhaps and our address none.,Neutral,No,29,2024-08-16
83818328-ac11-417f-8d24-6b0b2350daad,43,Female,Mauritania,Dress,Adidas,309.0,3,Threat whose vote would rate energy natural music a let magazine site use second leader.,Negative,Yes,27,2020-04-05
12e662eb-abd0-4eaf-9468-eb3a9af15cfc,50,Male,Belgium,Jacket,Zara,383.0,5,Child question itself eat little effort record new so responsibility better into bill another parent talk.,Positive,Yes,61,2023-10-02
22c8ac7f-68c1-4397-a321-b44b03c8ce20,24,Male,Hungary,Jeans,Uniqlo,65.0,2,Grow their behavior teacher pass important us program establish.,Negative,Yes,12,2025-01-19
fdf963d6-170c-4e46-ba35-11cd68987324,59,Female,Cayman Islands,Dress,H&M,,4,Another benefit around simple model through bed avoid moment short site born party parent TV laugh doctor however.,Positive,Yes,62,2025-01-19
b8b9d01a-333c-4cca-b399-b5faeb9b2af8,36,Female,Netherlands,Jacket,Uniqlo,467.0,2,Production might and relationship deal deal career military firm hour candidate interest one however left hotel.,Positive,Yes,30,2020-10-06
313f85f7-eb18-4ac2-914e-40dec39d3727,23,Female,Syrian Arab Republic,T-shirt,Nike,198.0,1,Phone finish lay nearly put PM same hear include meeting statement fast such expect significant remember.,Negative,Yes,68,2024-09-16
1fc2b756-8496-4d4b-bebf-a441b304e2b7,39,Female,Iran,Jeans,Adidas,487.0,4,In wall I star administration southern there case never concern positive.,Positive,No,26,
6cfb5151-fb48-4ef7-bbdf-0b11dbd1861b,39,Male,Gambia,Shoes,Uniqlo,68.0,2,Blue run reason western level yet catch entire citizen new.,Negative,No,25,2023-08-23
a4bfff07-c4a3-4567-bbe4-5acc87d205ba,23,Male,Guatemala,Bag,Gucci,386.0,3,Contain total station let past prevent rise charge range stop plant marriage reflect outside human capital again.,Negative,No,96,2022-02-07
73494d25-3e16-41ff-8960-b112127f8973,58,Other,Bouvet Island (Bouvetoya),Jeans,Nike,455.0,1,Show keep both act establish space near president develop room.,Neutral,Yes,2,2022-03-31
5ef62c4f-afbe-412e-a3b5-f1a7864b8137,28,Female,British Indian Ocean Territory (Chagos Archipelago),Bag,Adidas,263.0,3,Agency manage respond rich produce too recently federal relate computer do receive newspaper firm business week address.,Positive,Yes,76,2020-06-09
0636b4da-75f0-478d-a971-617c3fb74d48,59,Female,Niger,Jeans,Zara,463.0,3,Real energy animal approach next structure item trade great rich someone color against study home pull catch father.,Positive,Yes,66,2023-07-02
31d28a87-d828-4843-a887-bf0980077027,59,Male,Antarctica (the territory South of 60 deg S),T-shirt,Uniqlo,143.0,3,Example tell however share close it order glass owner particularly.,Positive,No,16,
cd368b82-7834-4e01-ac96-b2a004f61ccd,34,Male,Greece,Dress,Gucci,111.0,1,News rise necessary yard beyond wait task son tell new learn method place community its cup forward government traditional them.,Neutral,Yes,62,2020-12-02
2aba5437-d31f-48e7-b39f-274e085ec899,44,Male,Zambia,Shoes,Adidas,458.0,5,Kind open behind cut alone news degree this notice little soon everyone particular.,Positive,No,60,2024-04-24
ef81d007-951a-498d-adb0-0fb08bcc8bea,41,Female,British Indian Ocean Territory (Chagos Archipelago),Dress,H&M,349.0,4,Physical southern executive attack us among author campaign his hear floor light certainly Congress maybe hot total white ahead remember.,Positive,No,76,2024-04-24
5536a0d4-d50b-4b28-9fc0-d804d359ae5b,47,Other,Suriname,Shoes,Gucci,338.0,3,They bank day president turn very loss big history something.,Neutral,No,79,2022-08-15
630ce059-538c-4475-b11a-aa1ba89489eb,34,Male,Greenland,Jacket,Gucci,13.0,4,Professional those carry western need rich paper health practice play.,Neutral,No,3,2020-05-29
dd6555e0-a266-44ab-8710-96f11076b2a0,31,Female,Russian Federation,Jeans,Zara,277.0,4,Citizen party work call friend attorney from economic teach analysis thus foreign research and age.,Neutral,Yes,32,2021-09-20
609ac656-714f-4dfa-b401-c640826fb8a6,40,Male,Slovakia (Slovak Republic),Dress,Adidas,104.0,3,Whom morning floor maybe mission poor western according provide yeah stock five production likely continue you part.,Negative,Yes,70,2025-02-01
7478bfc0-e519-4375-86bd-6521364356b2,47,Male,Ethiopia,Shoes,Nike,210.0,3,Avoid place heart race manager career production quality buy standard fish feel prepare center camera will many.,Neutral,Yes,9,2022-01-03
b240d535-cafe-4c7f-8de1-57890caebbbd,38,Male,Turkey,Shoes,Zara,469.0,3,Reason suggest author short wall base father also easy entire point language chair he activity mission degree.,Neutral,Yes,55,
b076f96e-9a4e-431f-9029-afe999f74aa3,24,Male,Vietnam,Jeans,H&M,49.0,4,The career which mind him gun side big cause arrive outside similar bring nearly simply.,Positive,No,79,2023-06-17
7a4af662-284e-4920-95fb-304420a1754a,34,Female,United States Virgin Islands,Dress,H&M,72.0,2,Garden great contain surface him southern itself mouth measure car truth performance threat south the also tonight.,Neutral,Yes,7,2025-02-28
140085d3-ac57-4129-b592-2b4c4a10d3d7,37,Male,Liechtenstein,Shoes,Adidas,448.0,4,Technology economic myself fact yourself leg nothing keep direction reflect child first same side ten often.,Neutral,Yes,66,2020-04-08
3d4d41db-9c4f-4aab-bba1-8b87b66ca601,41,Male,Suriname,Jacket,H&M,145.0,1,Sort before next culture maintain other trip yeah could.,Positive,Yes,22,2024-07-21
69426a74-e6b3-4a69-88e8-b04cd6e64d7e,35,Female,Brunei Darussalam,T-shirt,H&M,,5,Himself assume radio own specific wrong wrong mention thing new above.,Positive,Yes,87,2022-10-29
0ddb1ca8-a8db-4ca3-9db7-99a42dda0e2f,39,Male,Malawi,Jacket,Adidas,74.0,1,Knowledge financial music provide my news hour prove stock able recognize particular mouth test miss bill so.,Negative,Yes,22,2022-11-15
8851e159-04e0-434e-aa46-8616c184e869,36,Male,Seychelles,Jacket,Zara,410.0,1,Hour offer test public south next weight subject here safe bill walk ask wrong up everybody artist national.,Positive,Yes,17,2021-03-05
901d7a93-d64a-4ede-9904-2d6e75e0c55d,50,Male,Martinique,Jeans,H&M,153.0,5,Each thank marriage air moment town just just skill paper serious explain determine area job similar.,Positive,Yes,80,2023-09-06
614365af-264c-4ef1-81b6-5a5bf9fa68d3,19,Male,Northern Mariana Islands,Jacket,Gucci,192.0,1,Ahead player up particular away success behind keep individual peace see can voice interesting drive however.,Neutral,Yes,45,
ac90789f-9264-4f15-aaa3-072dec55c8b5,31,Male,Anguilla,Dress,Gucci,274.0,5,Wish enter edge administration foreign piece growth door rule house.,Neutral,Yes,7,2024-03-04
27333a3c-0192-434d-b106-266f27cb061b,45,Female,Guam,Jeans,Uniqlo,34.0,2,Well thought strategy consider policy parent whole concern analysis see when kid serious adult however rule front forward.,Positive,Yes,76,2023-04-19
7037acea-e04e-4eaf-940b-33fcdd9ff438,18,Female,Turkmenistan,Jeans,Gucci,272.0,1,Customer short certain child unit alone project quite hotel four future throughout ago support example.,Positive,Yes,50,
db733c7c-b25e-4085-a013-9c7064c0c302,40,Female,Germany,Shoes,Zara,325.0,2,Board most service back gun result relationship suddenly stuff kid threat true follow lawyer son.,Positive,Yes,57,2020-10-25
b6657501-1e13-418f-9c7a-b74446d5d77f,49,Female,Malawi,Dress,Gucci,29.0,4,Person drug cut simple billion child nor customer including how industry five take stay red.,Neutral,Yes,52,
1bff53c5-7783-44f8-b1b1-4a76fdbe80a9,22,Male,Pakistan,Bag,Nike,267.0,5,Recognize true particularly resource building turn over yeah staff author scene piece.,Neutral,No,84,2021-12-15
f7d9f588-e9c9-42be-a560-3bf41bfb7e58,47,Female,Tunisia,Dress,Nike,316.0,2,Affect attorney kind several little would mean recently into yes party yeah how number.,Neutral,Yes,65,2025-02-18
fa611b12-028d-4907-bba7-d35071cd6521,48,Female,Cayman Islands,Jeans,Gucci,288.0,4,Organization add democratic along them arrive human smile animal its election effort other growth letter school watch forget.,Neutral,Yes,31,2020-07-31
d3442362-4935-40bf-ae1d-4e67cda1edb2,32,Male,Gabon,Bag,H&M,354.0,3,Treat begin available message local kid more ground responsibility right perhaps program performance at reduce respond.,Neutral,Yes,27,2022-01-08
52556597-c184-4540-9889-79d226a7e7f1,41,Male,Anguilla,Bag,Gucci,462.0,2,Live forget doctor onto safe our coach room goal American power.,Positive,Yes,38,2021-04-25
e475dd6e-717e-4b69-abe7-81ba7161c2b3,42,Other,United Kingdom,Jacket,Adidas,,4,Cost top buy attention question poor identify population single fish focus without idea show.,Negative,Yes,8,2021-03-29
4593301c-a195-421e-9c6a-519a13beb2ca,24,Female,Anguilla,Bag,Uniqlo,163.0,4,Reflect rule sell speak nation hot animal table majority can evening property eat now where student cause.,Positive,Yes,58,2022-05-05
57ff11c7-3941-45a5-a0d3-8c68138ed3e4,34,Female,Grenada,Jacket,H&M,359.0,1,Doctor by former light modern truth same rate clearly may although I instead.,Positive,Yes,74,2020-10-04
e5747516-24be-4cc4-9d66-70fb4e91dcf2,43,Other,Seychelles,Shoes,H&M,297.0,4,Describe many financial baby lay item director pass certain group ability indeed politics TV impact success question be upon necessary.,Positive,Yes,37,2023-09-12
7d42f463-7f52-4a8d-b29c-246984773cd4,36,Male,Western Sahara,Jeans,Uniqlo,168.0,1,Party professor specific or leave computer benefit break region population project treat.,Neutral,No,35,
404f58e8-4472-499f-86a4-5beab67c1ecb,56,Male,British Indian Ocean Territory (Chagos Archipelago),Jacket,Uniqlo,260.0,2,Up level phone understand well center answer you drug deal two production a night health.,Positive,Yes,42,2024-09-23
581bf1da-2ecb-4820-acb6-e3127d65ce2e,24,Male,Heard Island and McDonald Islands,Jeans,H&M,339.0,1,Culture movie he technology particular reveal history coach then sense forget trial best society.,Positive,Yes,14,2022-08-02
97fd7031-2b37-48b6-b20c-20800fa6a655,29,Female,Uruguay,T-shirt,Adidas,393.0,1,Successful commercial vote notice term over soldier herself community.,Positive,Yes,26,2021-05-07
ac2d471d-8da7-4156-b739-48e59d2efee1,34,Male,Norfolk Island,Jacket,Uniqlo,390.0,2,Try really heavy add kid coach camera improve lawyer production subject least.,Negative,No,6,2021-03-03
5cbdb850-ef27-48b7-b5fb-49a60b388798,37,Female,Netherlands,Jeans,Adidas,191.0,3,Language inside soon short particular serious management last sign themselves smile hit win popular home politics at.,Positive,No,87,2022-05-04
f1da1a02-631f-4aef-a3ec-ba48ed12e13c,29,Male,Luxembourg,Jacket,Uniqlo,273.0,2,Spring strategy agree pattern author coach sign try light with.,Positive,Yes,88,2023-12-14
cd8f0786-c817-45c6-a8d1-07f5e9f53502,36,Other,Spain,Dress,Adidas,169.0,2,Table peace describe some however heart season arm magazine.,Neutral,Yes,1,2020-10-27
e632cacb-40a9-464b-a756-07ae740f5841,29,Female,India,Shoes,H&M,115.0,1,Suddenly technology total success military poor despite everybody theory lead beautiful light require door candidate such yes husband authority interesting.,Neutral,Yes,33,2024-01-07
a966c54d-99e1-4def-9557-6ae3cbdb22be,34,Male,Qatar,Bag,Uniqlo,343.0,1,Production pretty whom suffer environment effect itself dog firm film eight stage bit.,Positive,Yes,91,2021-02-05
295916cb-0e16-4dc3-bafb-75765e9397af,23,Female,Moldova,Bag,Zara,464.0,3,Create painting mouth attorney program instead action relate dog person teacher keep color notice activity.,Positive,Yes,95,2022-09-23
baa07d2f-ab79-4fe6-b427-497d4ac790d8,45,Female,Colombia,Jacket,Gucci,146.0,2,Loss doctor fly true read season wind gun season charge citizen decade image while their friend.,Positive,Yes,47,
5e32201b-a5ac-4ca6-a57f-3e95961a751c,35,Female,Mexico,Jeans,Adidas,148.0,4,Above hundred identify message finally purpose sell out question detail when.,Positive,Yes,95,2021-08-12
4c42ec73-4671-44b7-8003-46dc27747ccf,32,Male,Norway,Jacket,H&M,22.0,5,Him wonder accept according away property better often Mr.,Negative,Yes,41,2022-10-18
7333f4ec-ddf8-44ea-8fcc-2ff394a0d9df,30,Male,Haiti,Jeans,H&M,33.0,1,Involve cause maintain rule money if environment stuff town indicate age during event.,Neutral,Yes,42,2020-07-06
eeb065b1-fcdf-4959-aeea-a62ed57dc2bd,50,Male,Russian Federation,Bag,Zara,260.0,1,Build science center argue door seven real able west recently give whom theory test step.,Neutral,No,49,2022-04-15
ec5cb49f-65b5-4263-b57a-385ae2920506,28,Other,Montserrat,Shoes,H&M,493.0,3,Fund recent paper industry own produce traditional collection miss structure room.,Neutral,Yes,9,2023-06-17
b4d7beb2-9fce-4ba0-a8cb-bf965fa4c315,50,Female,Guam,Jeans,H&M,341.0,1,Executive address and pull up close guess including relate bed believe.,Neutral,Yes,16,2020-07-07
979e7041-d82c-4bac-85ac-7fabee378f17,56,Male,Swaziland,Jacket,H&M,275.0,3,Within yard service message everyone local if cup fight report town where while task.,Negative,Yes,75,2024-08-09
99bb7281-8d58-46ba-9376-f352ba2332c3,43,Female,Slovenia,Jeans,Uniqlo,363.0,4,Turn build east other natural realize production family light summer night perhaps plant.,Negative,Yes,40,2024-05-12
de101680-2458-4541-9a11-41c485a84f58,57,Other,Cameroon,Dress,H&M,155.0,3,Family dream myself across arrive manager school quality animal step mission television.,Positive,No,30,2023-10-27
4a338d43-a751-4f22-803b-58fb2fc5a31e,21,Female,French Guiana,Jeans,Adidas,431.0,5,Will well inside since involve child security even discover material people itself stuff moment need.,Neutral,No,28,2020-04-20
6540eb37-9185-422a-bc1d-93d112a3448c,26,Other,Brazil,Bag,Zara,258.0,2,Capital visit everyone modern likely able approach participant pay brother environment assume contain ask provide.,Neutral,No,57,2020-12-03
cb4392a1-a5dd-436d-a3ce-c5c47e8e6c8a,25,Male,Palau,Dress,Adidas,,1,Carry five surface ability without finish power remain director explain nearly always country issue wife past simple stock financial laugh on.,Negative,Yes,77,2022-01-07
73d75ae5-15ee-4eca-b45d-2c662864dcfe,25,Female,Zambia,Bag,Adidas,141.0,2,Environment plant final kind that process court her with him.,Positive,No,82,2022-03-20
030bccfd-6939-4227-a8b0-8fca1ac9097a,53,Male,Malaysia,Shoes,Zara,218.0,3,Image community issue from something including evidence theory major nor collection where bring author play.,Neutral,Yes,78,2023-10-03
2124e0be-80b8-41eb-89ae-4817cac5a151,55,Female,Georgia,Jacket,Uniqlo,352.0,1,Sport federal whose site official firm authority by training serve.,Negative,Yes,57,2022-04-30
f92e41f9-3198-4cd0-b3f1-9d7ab832f50d,33,Female,American Samoa,Jeans,Adidas,,5,Central military will fly a owner interesting front common action detail choose national after attorney bill computer career.,Positive,Yes,75,2020-06-03
9ed60c7e-dee6-48cf-a31a-c5b6d05b560a,20,Other,Peru,Bag,H&M,392.0,2,Human seven ground they want show realize letter college owner.,Positive,Yes,46,2022-06-07
fcc2f7cd-b6b5-4b82-a5a9-ad1caa16145d,18,Other,Armenia,Jacket,H&M,460.0,1,Those skill fine direction same perform office house address describe stand manager social particularly sister Democrat late rock.,Negative,No,14,2023-10-03
f8bfbef6-bad2-480f-9dae-73281cd9aba6,26,Male,Northern Mariana Islands,Shoes,H&M,270.0,3,Sister question administration reach capital owner bag blue me firm perhaps respond decade be ago news.,Positive,Yes,51,2021-04-14
8090dc7c-3db6-4a50-ad6b-4a5e32ec1759,42,Other,Gibraltar,Bag,Zara,36.0,3,Heavy leg that away main return travel him know much toward produce walk.,Positive,Yes,4,2021-01-11
ab0b6a1f-6a92-4e5f-a878-fc8cbc37d84b,40,Female,Mozambique,T-shirt,H&M,319.0,2,Democratic before reveal hour drive change necessary yes choose travel business reveal according hard pay your kitchen choice step popular.,Neutral,Yes,93,2023-12-29
028f95be-750e-4f7b-935a-da926caa2850,28,Other,Peru,Shoes,Gucci,,3,Beat vote son help for hotel we Democrat material statement want culture statement nearly challenge control role actually decade.,Negative,Yes,83,2021-05-02
1574450a-9560-466b-a055-d6caf95a39f8,46,Female,Russian Federation,Shoes,Nike,206.0,1,Mr understand pressure city public bed character world imagine successful water.,Positive,Yes,16,
addb9199-43b9-432f-a2e7-3d68ea0cddec,44,Male,Bahrain,Dress,Zara,197.0,4,Than check daughter garden would near when common book.,Negative,Yes,12,2022-01-20
68d5eb83-5ea4-4663-8b3b-e53043e46ac5,43,Female,Lithuania,Jeans,H&M,61.0,4,Class enjoy try family quickly large near not dark stop month race clear put but.,Positive,No,65,2022-06-05
7271ae3a-55d1-490a-9b2c-b13f7d0ba8ba,40,Female,Suriname,Jeans,Uniqlo,270.0,1,Religious conference protect environment husband system hot education size game themselves official nice affect per modern color wide development.,Positive,Yes,5,2022-11-09
1eac65af-8c13-422b-8690-b19fef4037ff,51,Female,Monaco,Jacket,Uniqlo,,2,Best stuff win economy box drug present health daughter foreign.,Positive,Yes,20,2022-05-01
22aa5480-e113-4d70-95b8-2af0ae4a063c,40,Female,Nigeria,Dress,H&M,305.0,3,After agency game window time size cover clearly skin.,Neutral,Yes,33,2022-01-31
cb6fbabc-6b93-45ba-b8d0-14522f4d8271,26,Male,Micronesia,Shoes,Adidas,56.0,4,Cup effort if drop save federal enough product impact follow clear military space commercial between.,Neutral,Yes,74,2020-11-17
5d6fd68e-ebff-4d65-a308-1801c26cca29,39,Male,Algeria,Jacket,Nike,280.0,1,Baby half argue director remember field fill herself central despite interest ever study thing pretty form social.,Negative,No,27,2022-11-26
3c0f8b1e-8103-4d28-aff6-f7ae8cc7a00d,54,Female,Ireland,Dress,Adidas,489.0,3,Spend weight whether paper common just write bag region.,Positive,Yes,88,2024-10-06
0bc6d6e5-7fc7-46e3-8c6b-ac7244072a26,53,Male,Colombia,T-shirt,Zara,323.0,4,Newspaper agree in still democratic major think religious account.,Positive,No,58,2020-04-07
65d0bb09-e98d-4827-8bed-b92bf5665886,55,Male,Guernsey,T-shirt,Gucci,147.0,5,Usually little course west law general generation he seem three measure behavior great candidate glass.,Positive,Yes,32,2023-09-13
c038772f-9130-46cb-b001-a24d84bb7531,55,Male,Rwanda,Dress,Gucci,428.0,5,Any follow seem coach fly member mouth fact can floor dream place put usually career four central oil wall near.,Negative,Yes,100,2023-10-28
3503259b-0146-4980-a77d-21b778859c90,27,Female,Lithuania,Dress,Adidas,410.0,1,Parent structure military other country cup miss those fish enjoy.,Positive,Yes,77,2024-07-30
4c34e95e-d1be-4342-8ba7-1ca5d72b086f,35,Female,Tuvalu,T-shirt,Nike,306.0,3,Itself since window foreign four cause consider entire he friend full sister possible candidate price.,Neutral,No,11,2023-08-10
95134b4f-73f9-4a1a-8046-246940cd8994,58,Female,Burkina Faso,Shoes,Nike,,2,From college show offer provide build seven moment either mention lead street action but mention myself field data.,Neutral,No,12,2025-01-13
952078d3-29ba-47b9-a699-caa0ae9fdc0a,39,Female,Liechtenstein,Jacket,Adidas,,1,Community still PM trial walk itself change mean finally his others through police.,Negative,No,19,2021-02-19
23fcf5ba-87ca-4bef-9a7f-a88acb43efc1,42,Male,Brunei Darussalam,Jacket,Adidas,361.0,1,Total now brother human ten technology together whose media evening alone.,Positive,Yes,97,2021-06-01
62ce5929-91cc-4bdf-aabc-0a66ab692225,29,Female,Palau,Dress,H&M,407.0,1,Us happen care staff think because senior half use set arm common increase main light.,Neutral,No,38,2024-05-07
d28a115f-1165-499d-bad7-d59cdf66939d,53,Female,Argentina,T-shirt,Uniqlo,143.0,1,Mouth must cultural professor another friend nor color reach material lose within per course none realize.,Negative,Yes,82,
5b355ac6-1af0-4c5f-8c99-b2815f9ec9b8,54,Male,Burkina Faso,Bag,Gucci,113.0,5,Baby leg occur tell interesting base indeed fine future what suffer daughter group wonder road firm back attack.,Negative,No,48,
0f443365-8cc4-48db-9f4c-d2e749b09b73,41,Male,Vanuatu,Bag,Gucci,62.0,5,High degree once father beyond forward ahead star measure success data admit fill service significant baby official lose.,Positive,Yes,30,2022-02-07
4bc6de53-ed46-44f3-aae1-f6753046fcc6,31,Male,Swaziland,Jeans,H&M,129.0,1,Few shoulder entire stuff impact in receive student candidate buy suffer quite total.,Neutral,Yes,52,
93d67ae5-8b36-4f31-9c01-840ad65efb72,59,Female,Gambia,Bag,Nike,273.0,2,Catch national develop news institution try appear office realize consider per key each teacher end home around nor garden focus.,Neutral,No,2,2022-06-01
cffc4855-46c7-4af7-beff-d30f93ef8614,51,Female,Russian Federation,Dress,Zara,84.0,1,Assume should how account tell somebody fill activity happy wall same.,Neutral,Yes,91,2024-08-29
e1378c77-a086-4c1e-abfe-c117d97d5879,25,Male,China,T-shirt,Uniqlo,446.0,5,Stop actually plan follow who know trouble specific his wall animal hundred.,Positive,No,89,2021-06-18
e1987c18-27f1-468c-8883-002012670e55,31,Male,Kuwait,Jacket,H&M,486.0,2,Discover small go financial week might where hundred college save past window pretty doctor alone democratic outside five.,Neutral,Yes,50,2024-12-27
aaaf7b51-fa0b-4785-88ea-a54bc01472b8,18,Male,Benin,Jeans,Nike,184.0,2,Finally notice when agree campaign either today off fall affect year plan network interesting only involve low raise can ago.,Positive,Yes,63,2020-05-17
77f8df48-26a0-4bf7-93d7-37c1004cbb9f,30,Female,Guam,Shoes,Gucci,475.0,4,Team finish through suffer conference professor if sometimes move.,Positive,No,67,2020-08-07
70bd9e42-d119-42a9-8901-19191abb5ff3,37,Male,Tanzania,Dress,Zara,,2,Hospital moment phone stop team participant accept lot sister glass science center board analysis paper.,Negative,No,39,2024-12-10
23f2400f-4378-4634-9ed3-b93d32af569e,53,Female,Antarctica (the territory South of 60 deg S),Shoes,Gucci,,5,Check reduce drug economic peace young race country author serve scene perform environment name school.,Positive,Yes,40,2024-03-13
cfc71203-b4a3-4038-9802-d0e623426855,55,Male,Somalia,Bag,Zara,58.0,4,Response put compare draw statement site understand Republican interest after amount down arrive current person.,Positive,Yes,46,2021-04-20
2b4ab17f-33f8-4c7d-940d-bfbb945d8f0d,44,Female,British Indian Ocean Territory (Chagos Archipelago),Bag,H&M,371.0,2,Term defense argue range never size forward party buy care question point life.,Negative,Yes,9,2021-06-15
d4c681bb-2324-4cb3-a434-a42857f840ee,34,Female,Cameroon,Shoes,Gucci,,4,Pass institution candidate ten part old fall together consider owner hold.,Negative,Yes,6,2024-11-12
f70eccb2-4e7d-4040-8def-e332e3208faa,19,Female,Burkina Faso,T-shirt,Nike,491.0,4,Relate real exist there four yes go pass cost thousand opportunity because treatment production.,Positive,Yes,69,2023-02-08
37ee81d9-4a6f-4c88-b863-8b8af15424a3,42,Female,Uruguay,T-shirt,H&M,233.0,1,Sport nation treatment fall together remain new clear policy generation general right ball son life personal and.,Positive,No,10,2022-06-28
55edae34-532c-43a5-96ea-953d2c7f247f,44,Female,Peru,T-shirt,H&M,258.0,5,Answer test because bag key capital generation necessary billion.,Negative,No,54,2021-05-30
